<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
GM,201701241239,37.16,37.17,37.14,37.15,28676
GM,201701241240,37.16,37.16,37.15,37.16,9002
GM,201701241241,37.16,37.17,37.16,37.17,1100
GM,201701241242,37.17,37.17,37.16,37.17,24511
GM,201701241243,37.17,37.18,37.16,37.16,9605
GM,201701241244,37.17,37.17,37.16,37.16,2632
GM,201701241245,37.17,37.17,37.16,37.16,11606
GM,201701241246,37.17,37.17,37.15,37.16,27035
GM,201701241247,37.16,37.17,37.16,37.17,17649
GM,201701241248,37.16,37.17,37.16,37.16,4416
GM,201701241249,37.16,37.17,37.16,37.17,4400
GM,201701241250,37.16,37.17,37.16,37.16,18778
GM,201701241251,37.17,37.17,37.13,37.13,49061
GM,201701241252,37.14,37.15,37.14,37.14,22819
GM,201701241253,37.14,37.14,37.14,37.14,3117
GM,201701241254,37.14,37.15,37.14,37.14,3985
GM,201701241255,37.14,37.15,37.13,37.14,18283
GM,201701241256,37.13,37.13,37.09,37.09,13494
GM,201701241257,37.1,37.11,37.1,37.1,16727
GM,201701241258,37.11,37.13,37.11,37.13,10590
GM,201701241259,37.14,37.14,37.12,37.12,5654
GM,201701241300,37.12,37.13,37.12,37.13,1705
GM,201701241301,37.13,37.16,37.13,37.15,23387
GM,201701241302,37.15,37.16,37.15,37.16,26291
GM,201701241303,37.16,37.16,37.15,37.15,13088
GM,201701241304,37.15,37.16,37.14,37.14,57489
GM,201701241305,37.15,37.15,37.13,37.14,39339
GM,201701241306,37.15,37.15,37.14,37.15,9012
GM,201701241307,37.15,37.15,37.14,37.14,16152
GM,201701241308,37.16,37.17,37.16,37.16,17912
GM,201701241309,37.17,37.17,37.15,37.15,74298
GM,201701241310,37.16,37.17,37.16,37.16,43027
GM,201701241311,37.17,37.17,37.16,37.17,3100
GM,201701241312,37.16,37.17,37.16,37.16,9300
GM,201701241313,37.16,37.17,37.16,37.16,52931
GM,201701241314,37.17,37.17,37.13,37.15,53648
GM,201701241315,37.14,37.16,37.14,37.15,6800
GM,201701241316,37.15,37.16,37.15,37.15,19434
GM,201701241317,37.16,37.16,37.13,37.14,23076
GM,201701241318,37.13,37.16,37.13,37.16,3394
GM,201701241319,37.16,37.16,37.13,37.13,14917
GM,201701241320,37.14,37.14,37.13,37.13,8806
GM,201701241321,37.13,37.14,37.13,37.13,7670
GM,201701241322,37.13,37.16,37.13,37.16,12185
GM,201701241323,37.16,37.16,37.15,37.16,13530
GM,201701241324,37.15,37.16,37.13,37.13,24893
GM,201701241325,37.13,37.14,37.13,37.14,3572
GM,201701241326,37.14,37.14,37.13,37.14,1270
GM,201701241327,37.14,37.15,37.13,37.14,2165
GM,201701241328,37.13,37.14,37.13,37.13,2873
GM,201701241329,37.14,37.16,37.13,37.15,7284
GM,201701241330,37.15,37.17,37.15,37.16,13822
GM,201701241331,37.17,37.18,37.15,37.16,56950
GM,201701241332,37.16,37.17,37.16,37.16,8378
GM,201701241333,37.16,37.18,37.16,37.17,19008
GM,201701241334,37.18,37.18,37.16,37.17,6424
