<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
STT,201701171152,81.3,81.35,81.3,81.35,854
STT,201701171153,81.36,81.36,81.33,81.36,400
STT,201701171154,81.37,81.37,81.37,81.37,100
STT,201701171155,81.37,81.37,81.34,81.36,4294
STT,201701171156,81.36,81.36,81.31,81.33,4883
STT,201701171157,81.31,81.34,81.31,81.34,500
STT,201701171158,81.32,81.34,81.32,81.34,400
STT,201701171159,81.32,81.32,81.31,81.32,1500
STT,201701171200,81.33,81.34,81.32,81.33,3068
STT,201701171201,81.33,81.33,81.31,81.31,1000
STT,201701171202,81.33,81.34,81.32,81.32,2003
STT,201701171203,81.31,81.31,81.26,81.31,3331
STT,201701171204,81.35,81.35,81.35,81.35,100
STT,201701171206,81.34,81.35,81.29,81.29,2442
STT,201701171207,81.28,81.33,81.28,81.33,1600
STT,201701171208,81.31,81.31,81.28,81.28,987
STT,201701171209,81.26,81.27,81.23,81.27,2630
STT,201701171210,81.25,81.25,81.25,81.25,300
STT,201701171211,81.2,81.21,81.19,81.2,2107
STT,201701171212,81.19,81.19,81.17,81.17,1000
STT,201701171213,81.16,81.2,81.16,81.19,1612
STT,201701171214,81.2,81.2,81.2,81.2,100
STT,201701171215,81.17,81.18,81.15,81.16,2399
STT,201701171216,81.16,81.16,81.15,81.16,736
STT,201701171217,81.16,81.16,81.14,81.14,900
STT,201701171218,81.15,81.16,81.15,81.16,400
STT,201701171219,81.15,81.16,81.14,81.14,992
STT,201701171220,81.12,81.14,81.12,81.14,1000
STT,201701171221,81.15,81.17,81.14,81.14,700
STT,201701171222,81.16,81.16,81.14,81.14,500
STT,201701171223,81.15,81.15,81.09,81.11,3480
STT,201701171224,81.13,81.13,81.13,81.13,100
STT,201701171225,81.17,81.2,81.17,81.19,900
STT,201701171226,81.2,81.21,81.2,81.21,2502
STT,201701171227,81.2,81.2,81.17,81.2,2292
STT,201701171228,81.2,81.24,81.2,81.2,1782
STT,201701171229,81.22,81.22,81.19,81.2,1300
STT,201701171230,81.22,81.23,81.2,81.21,2572
STT,201701171231,81.2,81.2,81.16,81.17,1280
STT,201701171232,81.18,81.23,81.17,81.21,1300
STT,201701171233,81.21,81.26,81.21,81.24,1300
STT,201701171234,81.23,81.26,81.23,81.26,500
STT,201701171235,81.29,81.29,81.28,81.28,400
STT,201701171236,81.27,81.27,81.27,81.27,1000
STT,201701171237,81.26,81.26,81.21,81.21,3791
STT,201701171238,81.21,81.22,81.2,81.22,1600
STT,201701171239,81.22,81.24,81.22,81.23,700
STT,201701171240,81.22,81.24,81.22,81.24,1300
STT,201701171241,81.26,81.28,81.26,81.27,490
STT,201701171242,81.29,81.3,81.28,81.29,6200
STT,201701171243,81.28,81.29,81.27,81.29,1134
STT,201701171244,81.29,81.29,81.22,81.27,7231
STT,201701171245,81.26,81.33,81.25,81.33,2308
STT,201701171246,81.32,81.32,81.26,81.26,3226
STT,201701171247,81.25,81.27,81.22,81.23,2040
STT,201701171248,81.24,81.26,81.21,81.21,3617
STT,201701171249,81.27,81.27,81.27,81.27,200
STT,201701171250,81.27,81.28,81.27,81.28,300
STT,201701171252,81.28,81.31,81.28,81.3,2700
STT,201701171253,81.29,81.31,81.28,81.3,6565
STT,201701171254,81.29,81.3,81.17,81.17,2400
STT,201701171255,81.19,81.2,81.18,81.19,5500
STT,201701171256,81.19,81.2,81.16,81.16,2211
STT,201701171257,81.15,81.16,81.15,81.16,397
STT,201701171258,81.17,81.18,81.17,81.17,1600
STT,201701171259,81.17,81.17,81.13,81.13,1726
STT,201701171300,81.13,81.14,81.11,81.11,1700
STT,201701171301,81.14,81.14,81.12,81.13,800
STT,201701171302,81.14,81.14,81.13,81.14,1100
STT,201701171303,81.14,81.17,81.14,81.16,2600
STT,201701171304,81.16,81.16,81.15,81.15,999
STT,201701171305,81.16,81.16,81.13,81.13,1744
STT,201701171306,81.13,81.14,81.12,81.12,800
STT,201701171307,81.13,81.14,81.13,81.14,750
STT,201701171308,81.15,81.16,81.14,81.14,2500
STT,201701171309,81.15,81.17,81.15,81.17,900
STT,201701171310,81.17,81.18,81.16,81.16,2205
STT,201701171311,81.15,81.15,81.13,81.13,1689
STT,201701171312,81.14,81.16,81.13,81.15,2601
STT,201701171313,81.15,81.15,81.13,81.14,1800
STT,201701171314,81.12,81.12,81.09,81.1,4300
STT,201701171315,81.11,81.13,81.11,81.13,1000
STT,201701171316,81.14,81.16,81.13,81.16,2907
STT,201701171317,81.16,81.21,81.16,81.21,1157
STT,201701171318,81.22,81.22,81.22,81.22,300
STT,201701171319,81.22,81.23,81.21,81.22,3568
STT,201701171320,81.23,81.27,81.23,81.25,1476
STT,201701171321,81.26,81.26,81.22,81.22,1850
STT,201701171322,81.22,81.26,81.22,81.26,1227
STT,201701171323,81.25,81.26,81.23,81.23,1075
STT,201701171324,81.22,81.23,81.21,81.21,500
STT,201701171325,81.22,81.22,81.22,81.22,700
STT,201701171326,81.23,81.23,81.23,81.23,600
STT,201701171327,81.22,81.23,81.21,81.22,4120
STT,201701171328,81.23,81.24,81.21,81.21,2901
STT,201701171329,81.21,81.21,81.18,81.2,3864
STT,201701171330,81.21,81.22,81.21,81.21,1200
STT,201701171331,81.22,81.22,81.21,81.21,800
STT,201701171332,81.22,81.23,81.22,81.23,900
STT,201701171333,81.24,81.25,81.23,81.24,1100
STT,201701171334,81.25,81.25,81.22,81.22,539
STT,201701171335,81.21,81.22,81.2,81.22,2100
STT,201701171336,81.23,81.24,81.23,81.24,2735
STT,201701171337,81.23,81.23,81.22,81.23,1100
STT,201701171338,81.23,81.23,81.21,81.23,1655
STT,201701171339,81.25,81.25,81.23,81.23,2202
STT,201701171340,81.23,81.23,81.2,81.2,700
STT,201701171341,81.2,81.21,81.2,81.21,714
STT,201701171342,81.22,81.22,81.19,81.19,1164
STT,201701171343,81.21,81.21,81.15,81.15,1700
STT,201701171344,81.14,81.17,81.13,81.17,2800
STT,201701171345,81.16,81.17,81.13,81.14,1200
STT,201701171346,81.15,81.15,81.15,81.15,110
STT,201701171347,81.17,81.18,81.17,81.17,800
STT,201701171348,81.18,81.21,81.18,81.2,2402
STT,201701171349,81.19,81.19,81.16,81.17,1700
STT,201701171350,81.17,81.17,81.16,81.16,3200
STT,201701171352,81.18,81.2,81.18,81.2,1400
STT,201701171353,81.21,81.22,81.2,81.21,2610
STT,201701171354,81.21,81.21,81.21,81.21,300
STT,201701171355,81.2,81.22,81.2,81.22,2995
STT,201701171356,81.19,81.22,81.19,81.22,500
STT,201701171357,81.23,81.23,81.2,81.2,6463
STT,201701171358,81.21,81.22,81.19,81.19,1700
STT,201701171359,81.18,81.19,81.18,81.19,1000
STT,201701171400,81.2,81.2,81.19,81.19,1968
STT,201701171401,81.19,81.22,81.19,81.21,2478
STT,201701171402,81.21,81.23,81.2,81.2,800
STT,201701171403,81.21,81.24,81.21,81.24,1191
STT,201701171404,81.25,81.27,81.24,81.24,3100
STT,201701171406,81.24,81.24,81.23,81.24,1900
STT,201701171407,81.23,81.23,81.23,81.23,100
STT,201701171408,81.25,81.28,81.24,81.28,1135
STT,201701171409,81.28,81.28,81.27,81.28,3090
STT,201701171410,81.28,81.28,81.27,81.28,1100
STT,201701171411,81.29,81.29,81.27,81.27,3530
STT,201701171412,81.27,81.27,81.23,81.24,3773
STT,201701171413,81.24,81.25,81.22,81.23,3100
STT,201701171414,81.23,81.25,81.23,81.24,2200
STT,201701171415,81.25,81.28,81.25,81.27,8030
STT,201701171416,81.27,81.27,81.25,81.26,4900
STT,201701171417,81.26,81.26,81.25,81.25,1400
STT,201701171418,81.26,81.26,81.23,81.23,1200
STT,201701171419,81.23,81.23,81.2,81.21,1990
STT,201701171420,81.2,81.2,81.12,81.12,7138
STT,201701171421,81.12,81.14,81.1,81.1,3109
STT,201701171422,81.08,81.08,81.02,81.03,3200
STT,201701171423,81.04,81.06,81.02,81.03,8822
STT,201701171424,81.05,81.07,80.96,80.98,7779
STT,201701171425,81,81.08,80.97,80.99,23400
STT,201701171426,80.97,80.97,80.9,80.93,6166
STT,201701171427,80.93,80.95,80.91,80.91,1900
STT,201701171428,80.92,80.94,80.88,80.88,4541
STT,201701171429,80.86,80.86,80.83,80.83,669
STT,201701171430,80.83,80.83,80.76,80.76,1374
STT,201701171431,80.75,80.8,80.73,80.8,2959
STT,201701171432,80.84,80.84,80.84,80.84,400
STT,201701171433,80.86,80.88,80.85,80.87,3674
STT,201701171434,80.87,80.94,80.87,80.91,10500
STT,201701171435,80.89,80.89,80.8,80.8,2400
STT,201701171436,80.77,80.79,80.74,80.76,6730
STT,201701171437,80.76,80.78,80.7,80.74,5600
STT,201701171438,80.73,80.75,80.72,80.74,5770
STT,201701171439,80.72,80.73,80.72,80.73,408
STT,201701171440,80.75,80.76,80.68,80.72,4952
STT,201701171441,80.73,80.77,80.65,80.65,5765
STT,201701171442,80.66,80.7,80.65,80.65,6664
STT,201701171443,80.67,80.69,80.67,80.69,1000
STT,201701171444,80.72,80.76,80.71,80.71,650
STT,201701171445,80.72,80.73,80.68,80.71,3010
STT,201701171446,80.68,80.69,80.65,80.65,4500
STT,201701171447,80.65,80.7,80.65,80.7,3605
STT,201701171448,80.7,80.73,80.7,80.7,2423
STT,201701171449,80.7,80.7,80.66,80.66,5160
STT,201701171450,80.65,80.66,80.61,80.62,3479
STT,201701171451,80.61,80.61,80.57,80.57,1540
STT,201701171452,80.57,80.61,80.5,80.5,5553
STT,201701171453,80.49,80.51,80.46,80.51,3558
STT,201701171454,80.51,80.51,80.48,80.48,1600
STT,201701171455,80.49,80.52,80.46,80.52,2832
STT,201701171456,80.51,80.52,80.47,80.52,2637
STT,201701171457,80.54,80.54,80.5,80.52,1700
STT,201701171458,80.53,80.55,80.52,80.52,2781
STT,201701171459,80.52,80.55,80.48,80.52,5517
STT,201701171500,80.54,80.54,80.47,80.47,2316
STT,201701171501,80.47,80.49,80.45,80.49,4046
STT,201701171502,80.48,80.49,80.42,80.42,5468
STT,201701171503,80.42,80.46,80.39,80.46,4881
STT,201701171504,80.43,80.45,80.41,80.45,2200
STT,201701171505,80.43,80.46,80.43,80.44,2800
STT,201701171506,80.44,80.44,80.4,80.4,4203
STT,201701171507,80.38,80.4,80.36,80.39,1913
STT,201701171508,80.38,80.38,80.34,80.36,4650
STT,201701171509,80.33,80.35,80.33,80.35,2400
STT,201701171510,80.35,80.36,80.34,80.35,2548
STT,201701171511,80.35,80.4,80.34,80.4,3488
STT,201701171512,80.42,80.43,80.42,80.42,1800
STT,201701171513,80.42,80.42,80.39,80.39,5310
STT,201701171514,80.38,80.41,80.36,80.39,2246
STT,201701171515,80.39,80.39,80.36,80.37,2250
STT,201701171516,80.36,80.37,80.35,80.36,6965
STT,201701171517,80.36,80.38,80.36,80.37,3200
STT,201701171518,80.38,80.38,80.34,80.37,2960
STT,201701171519,80.37,80.38,80.36,80.37,2745
STT,201701171520,80.37,80.37,80.35,80.37,2600
STT,201701171521,80.37,80.38,80.35,80.37,4023
STT,201701171522,80.36,80.41,80.36,80.41,10819
STT,201701171523,80.41,80.41,80.41,80.41,3523
STT,201701171524,80.4,80.41,80.38,80.38,2202
STT,201701171525,80.38,80.38,80.37,80.37,2860
STT,201701171526,80.37,80.37,80.34,80.34,3340
STT,201701171527,80.34,80.37,80.34,80.35,4722
STT,201701171528,80.34,80.34,80.3,80.31,1997
STT,201701171529,80.3,80.3,80.27,80.27,5430
STT,201701171530,80.27,80.27,80.23,80.23,5262
STT,201701171531,80.22,80.27,80.22,80.27,5690
STT,201701171532,80.27,80.27,80.25,80.27,5949
STT,201701171533,80.27,80.28,80.26,80.27,10102
STT,201701171534,80.28,80.29,80.27,80.29,6301
STT,201701171535,80.28,80.28,80.26,80.26,8055
STT,201701171536,80.25,80.27,80.23,80.26,5998
STT,201701171537,80.25,80.26,80.24,80.24,7581
STT,201701171538,80.23,80.24,80.22,80.24,7651
STT,201701171539,80.24,80.34,80.24,80.31,10317
STT,201701171540,80.3,80.31,80.29,80.3,5198
STT,201701171541,80.29,80.37,80.29,80.37,8498
STT,201701171542,80.37,80.37,80.32,80.32,11949
STT,201701171543,80.33,80.35,80.32,80.34,5534
STT,201701171544,80.34,80.34,80.31,80.31,10628
STT,201701171545,80.32,80.36,80.31,80.32,19105
STT,201701171546,80.33,80.33,80.28,80.29,8107
STT,201701171547,80.28,80.28,80.25,80.25,19849
STT,201701171548,80.25,80.26,80.24,80.24,8327
STT,201701171549,80.25,80.26,80.22,80.23,18677
STT,201701171550,80.24,80.28,80.23,80.26,22413
STT,201701171551,80.26,80.27,80.23,80.23,11160
STT,201701171552,80.23,80.24,80.22,80.22,10942
STT,201701171553,80.22,80.23,80.21,80.21,7055
STT,201701171554,80.21,80.22,80.18,80.2,15950
STT,201701171555,80.21,80.23,80.19,80.19,20585
STT,201701171556,80.2,80.2,80.18,80.18,15448
STT,201701171557,80.18,80.19,80.16,80.17,39132
STT,201701171558,80.17,80.18,80.14,80.15,26706
STT,201701171559,80.16,80.22,80.15,80.22,63041
STT,201701171603,80.2,80.2,80.2,80.2,253821
