<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
BA,201612061356,152.21,152.21,152.18,152.21,2237
BA,201612061357,152.24,152.26,152.2,152.2,3501
BA,201612061358,152.2,152.22,152.17,152.17,1200
BA,201612061359,152.15,152.15,152.11,152.12,600
BA,201612061400,152.14,152.17,152.1,152.1,1697
BA,201612061401,152.11,152.16,152.06,152.06,5201
BA,201612061402,152.06,152.13,152.05,152.12,2800
BA,201612061403,152.14,152.17,152.13,152.13,2216
BA,201612061404,152.14,152.14,152.1,152.11,2510
BA,201612061405,152.09,152.1,152.01,152.01,3304
BA,201612061406,152.01,152.03,152,152.01,2400
BA,201612061407,152,152.01,151.98,151.98,2100
BA,201612061408,151.99,152.03,151.99,152,2300
BA,201612061409,151.99,151.99,151.95,151.97,2232
BA,201612061410,151.98,151.99,151.96,151.97,1444
BA,201612061411,152.01,152.05,152.01,152.04,3191
BA,201612061412,152.04,152.04,151.96,151.98,3555
BA,201612061413,151.96,151.99,151.96,151.96,3680
BA,201612061414,151.96,152,151.96,151.99,2400
BA,201612061415,152,152.02,151.99,152.02,1899
BA,201612061416,152,152,151.96,151.98,3247
BA,201612061417,151.96,151.96,151.95,151.96,1300
BA,201612061418,151.97,151.99,151.96,151.99,3664
BA,201612061419,151.98,151.98,151.96,151.97,315
BA,201612061420,152,152,151.96,151.98,3092
BA,201612061421,151.99,152,151.1,151.1,729
BA,201612061422,152.01,152.01,151.99,151.99,2261
BA,201612061423,151.98,151.99,151.95,151.95,2887
BA,201612061424,151.95,152.02,151.95,152.01,2737
BA,201612061425,152.02,152.04,152,152,4501
BA,201612061426,151.99,151.99,151.95,151.95,2100
BA,201612061427,151.95,152.05,151.93,152.05,12672
BA,201612061428,152.03,152.11,152.03,152.06,14198
BA,201612061429,152.05,152.05,152.02,152.02,2825
BA,201612061430,152.03,152.09,152.02,152.07,2100
BA,201612061431,152.06,152.06,152.03,152.06,3127
BA,201612061432,152.05,152.05,152.01,152.04,2500
BA,201612061433,152.02,152.04,152.02,152.04,2353
BA,201612061434,152.08,152.11,152.06,152.08,1345
BA,201612061435,152.08,152.09,152.08,152.09,1299
BA,201612061436,152.08,152.09,152.01,152.01,6178
BA,201612061437,152.02,152.05,152.02,152.05,900
BA,201612061438,152.04,152.04,152.04,152.04,632
BA,201612061439,152.03,152.07,152.03,152.07,1746
BA,201612061440,152.15,152.15,152.12,152.14,700
BA,201612061441,152.15,152.24,152.14,152.2,2126
BA,201612061442,152.21,152.26,152.18,152.25,13207
BA,201612061443,152.26,152.3,152.25,152.3,1301
BA,201612061444,152.29,152.29,152.27,152.29,3261
BA,201612061445,152.27,152.27,152.18,152.18,3329
BA,201612061446,152.19,152.26,152.19,152.26,2439
BA,201612061447,152.23,152.25,152.21,152.25,127000
BA,201612061448,152.23,152.23,152.19,152.22,3345
BA,201612061449,152.23,152.28,152.22,152.28,3512
BA,201612061450,152.25,152.3,152.23,152.25,6218
BA,201612061451,152.25,152.25,152.21,152.22,4866
BA,201612061452,152.25,152.25,152.22,152.24,2121
BA,201612061453,152.25,152.25,152.19,152.19,6532
BA,201612061454,152.19,152.22,152.11,152.12,4440
BA,201612061455,152.14,152.23,152.13,152.21,7351
BA,201612061456,152.2,152.26,152.2,152.26,1300
BA,201612061457,152.27,152.27,152.22,152.25,3230
BA,201612061458,152.23,152.27,152.23,152.27,924
BA,201612061459,152.25,152.25,152.12,152.12,2811
BA,201612061500,152.13,152.15,152.1,152.11,3885
BA,201612061501,152.07,152.11,152.03,152.09,6383
BA,201612061502,152.05,152.05,151.97,151.97,4124
BA,201612061503,151.98,151.98,151.9,151.95,6587
BA,201612061504,151.92,151.96,151.9,151.91,11210
BA,201612061505,151.88,151.88,151.82,151.85,7251
BA,201612061506,151.84,151.89,151.84,151.87,1502
BA,201612061507,151.87,151.87,151.84,151.85,1680
BA,201612061508,151.85,151.87,151.84,151.85,2000
BA,201612061509,151.84,152.01,151.83,152.01,11360
BA,201612061510,151.96,151.98,151.94,151.96,1328
BA,201612061511,151.97,152.05,151.96,152.04,10471
BA,201612061512,152.04,152.04,151.97,151.97,5375
BA,201612061513,151.95,151.97,151.93,151.93,1045
BA,201612061514,151.92,151.94,151.9,151.93,3500
BA,201612061515,151.95,151.98,151.91,151.91,2604
BA,201612061516,151.9,151.9,151.87,151.88,2584
BA,201612061517,151.89,151.91,151.89,151.91,1677
BA,201612061518,151.92,151.93,151.9,151.93,3037
BA,201612061519,151.93,151.98,151.92,151.97,1951
BA,201612061520,152,152.04,151.96,152.01,5615
BA,201612061521,151.98,152,151.97,152,1300
BA,201612061522,151.99,152.03,151.99,152,14996
BA,201612061523,152,152.05,152,152.05,16984
BA,201612061524,152.05,152.07,152.04,152.05,1700
BA,201612061525,152.05,152.08,152.04,152.04,2771
BA,201612061526,152.04,152.06,152.02,152.04,2674
BA,201612061527,152.04,152.07,152.02,152.04,1865
BA,201612061528,152.04,152.08,152.03,152.04,2580
BA,201612061529,152.07,152.07,151.99,152.03,4130
BA,201612061530,152.03,152.07,152.02,152.04,3435
BA,201612061531,152.05,152.08,152.04,152.07,3675
BA,201612061532,152.07,152.08,152.03,152.03,3030
BA,201612061533,152.04,152.05,152.03,152.03,3954
BA,201612061534,152.04,152.08,152.03,152.05,5985
BA,201612061535,152.05,152.05,152.03,152.04,4250
BA,201612061536,152.04,152.07,152.03,152.06,2430
BA,201612061537,152.07,152.07,152.01,152.01,6031
BA,201612061538,152.03,152.05,152.01,152.05,3340
BA,201612061539,152.04,152.05,152.01,152.03,8425
BA,201612061540,152.03,152.07,152.03,152.05,5840
BA,201612061541,152.04,152.06,152.02,152.05,4112
BA,201612061542,152.05,152.07,152.05,152.07,3488
BA,201612061543,152.06,152.13,152.06,152.09,10353
BA,201612061544,152.1,152.1,152.03,152.03,11275
BA,201612061545,152.05,152.05,152.03,152.04,27098
BA,201612061546,152.04,152.05,152.03,152.03,14470
BA,201612061547,152.03,152.09,152.02,152.09,14036
BA,201612061548,152.09,152.13,152.07,152.11,7700
BA,201612061549,152.12,152.13,152.03,152.05,32422
BA,201612061550,152.04,152.07,152.03,152.05,7796
BA,201612061551,152.06,152.08,152.03,152.03,10852
BA,201612061552,152.05,152.05,151.99,151.99,40214
BA,201612061553,152,152.17,152,152.16,13669
BA,201612061554,152.16,152.17,152.11,152.12,4937
BA,201612061555,152.12,152.23,152.12,152.22,25792
BA,201612061556,152.21,152.27,152.19,152.26,11831
BA,201612061557,152.26,152.3,152.25,152.28,13881
BA,201612061558,152.3,152.3,152.25,152.26,15428
BA,201612061559,152.25,152.28,152.23,152.23,39038
BA,201612061600,152.23,152.24,152.23,152.24,162087
BA,201612061604,152.23,152.23,152.23,152.23,200
BA,201612061607,152.35,152.35,152.35,152.35,15000
BA,201612061609,152.3,152.3,152.3,152.3,300
BA,201612061614,152.3,152.3,152.3,152.3,200
BA,201612061619,152.24,152.24,152.24,152.24,13768
BA,201612061625,152.35,152.35,152.35,152.35,100
BA,201612061633,152.39,152.39,152.39,152.39,100
BA,201612061639,152.24,152.24,152.24,152.24,212
BA,201612061646,152.24,152.24,152.24,152.24,16182
BA,201612061659,152.3,152.3,152.3,152.3,100
