<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
PNC,201701181504,115.56,115.64,115.56,115.64,5885
PNC,201701181505,115.64,115.64,115.6,115.64,5528
PNC,201701181506,115.65,115.66,115.64,115.65,2676
PNC,201701181507,115.66,115.7,115.65,115.7,3294
PNC,201701181508,115.71,115.76,115.68,115.75,6124
PNC,201701181509,115.75,115.76,115.68,115.7,4649
PNC,201701181510,115.7,115.7,115.69,115.7,1612
PNC,201701181511,115.69,115.69,115.66,115.67,4780
PNC,201701181512,115.66,115.72,115.66,115.72,6714
PNC,201701181513,115.72,115.72,115.71,115.71,600
PNC,201701181514,115.72,115.73,115.72,115.73,8033
PNC,201701181515,115.72,115.73,115.69,115.7,7516
PNC,201701181516,115.7,115.7,115.69,115.7,1600
PNC,201701181517,115.69,115.7,115.68,115.68,2716
PNC,201701181518,115.68,115.7,115.67,115.68,6543
PNC,201701181519,115.69,115.74,115.69,115.71,7113
PNC,201701181520,115.72,115.78,115.72,115.77,4214
PNC,201701181521,115.78,115.83,115.78,115.8,8682
PNC,201701181522,115.81,115.86,115.81,115.86,3927
PNC,201701181523,115.85,115.85,115.82,115.83,7219
PNC,201701181524,115.82,115.82,115.79,115.82,4204
PNC,201701181525,115.81,115.81,115.79,115.8,6717
PNC,201701181526,115.8,115.81,115.8,115.8,9067
PNC,201701181527,115.8,115.81,115.77,115.79,12710
PNC,201701181528,115.78,115.8,115.77,115.8,7155
PNC,201701181529,115.8,115.8,115.78,115.79,14387
PNC,201701181530,115.78,115.8,115.78,115.79,5598
PNC,201701181531,115.79,115.81,115.76,115.81,12057
PNC,201701181532,115.81,115.82,115.8,115.82,8612
PNC,201701181533,115.83,115.85,115.83,115.84,1900
PNC,201701181534,115.86,115.92,115.85,115.9,9910
PNC,201701181535,115.91,115.96,115.91,115.96,5515
PNC,201701181536,115.97,116.01,115.97,116.01,5802
PNC,201701181537,116.02,116.1,116.02,116.07,13016
PNC,201701181538,116.08,116.12,116.07,116.11,6677
PNC,201701181539,116.12,116.14,116.08,116.11,10555
PNC,201701181540,116.12,116.13,116.09,116.1,9914
PNC,201701181541,116.09,116.15,116.09,116.14,5882
PNC,201701181542,116.14,116.18,116.14,116.14,13132
