<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
XOM,201612131247,92.64,92.68,92.64,92.67,34171
XOM,201612131248,92.67,92.7,92.66,92.7,18497
XOM,201612131249,92.7,92.71,92.64,92.65,30584
XOM,201612131250,92.65,92.68,92.65,92.67,21276
XOM,201612131251,92.67,92.69,92.67,92.69,16432
XOM,201612131252,92.68,92.68,92.61,92.61,28863
XOM,201612131253,92.61,92.62,92.57,92.57,11193
XOM,201612131254,92.58,92.6,92.55,92.59,8780
XOM,201612131255,92.6,92.65,92.59,92.62,24755
XOM,201612131256,92.61,92.63,92.56,92.61,12148
XOM,201612131257,92.56,92.57,92.52,92.55,17695
XOM,201612131258,92.55,92.56,92.52,92.55,25230
XOM,201612131259,92.56,92.61,92.56,92.6,5921
XOM,201612131300,92.61,92.63,92.59,92.63,14457
XOM,201612131301,92.62,92.68,92.62,92.67,15268
XOM,201612131302,92.68,92.68,92.64,92.66,21052
XOM,201612131303,92.65,92.68,92.65,92.66,27417
XOM,201612131304,92.65,92.68,92.65,92.68,18538
XOM,201612131305,92.68,92.7,92.67,92.69,23233
XOM,201612131306,92.7,92.72,92.69,92.72,22979
XOM,201612131307,92.72,92.72,92.68,92.69,13514
XOM,201612131308,92.69,92.72,92.69,92.72,9782
XOM,201612131309,92.72,92.72,92.66,92.66,16713
XOM,201612131310,92.67,92.68,92.66,92.66,9621
XOM,201612131311,92.66,92.69,92.64,92.69,15690
XOM,201612131312,92.69,92.71,92.68,92.7,10128
XOM,201612131313,92.7,92.72,92.69,92.71,19705
XOM,201612131314,92.71,92.72,92.69,92.71,14751
XOM,201612131315,92.71,92.74,92.69,92.73,15169
XOM,201612131316,92.74,92.78,92.73,92.78,58797
XOM,201612131317,92.77,92.86,92.77,92.86,43448
XOM,201612131318,92.85,92.93,92.84,92.93,40399
XOM,201612131319,92.92,92.94,92.92,92.94,1837
XOM,201612131320,92.99,93,92.1,92.99,30185
XOM,201612131321,93,93.09,92.1,93.09,102714
XOM,201612131322,93.09,93.12,93.07,93.11,40863
XOM,201612131323,93.09,93.19,93.09,93.17,34101
XOM,201612131324,93.17,93.19,93.15,93.18,22736
XOM,201612131325,93.19,93.19,93.1,93.13,28543
XOM,201612131326,93.14,93.17,93.13,93.13,23418
XOM,201612131327,93.15,93.18,93.13,93.18,24980
XOM,201612131328,93.16,93.21,93.16,93.2,32165
XOM,201612131329,93.19,93.21,93.17,93.19,73886
XOM,201612131330,93.2,93.2,93.07,93.08,40873
XOM,201612131331,93.09,93.1,93.05,93.08,43559
XOM,201612131332,93.08,93.08,93.07,93.07,1500
XOM,201612131333,92.98,92.99,92.86,92.9,59747
XOM,201612131334,92.9,92.91,92.87,92.89,36700
